timestamps,open,high,low,close,volume,amount
2019-07-16 22:00:00,1403.56,1404.24,1402.59,1403.33,4533,6361294.89
2019-07-16 23:00:00,1403.32,1406.9,1403.2,1405.67,2504,3519797.68
2019-07-17 00:00:00,1406.03,1406.36,1406.03,1406.36,3,4219.08
2019-07-17 01:00:00,1406.04,1407.25,1404.87,1405.03,2263,3179582.89
2019-07-17 02:00:00,1405.04,1405.47,1404.46,1405.12,1832,2574179.84
2019-07-17 03:00:00,1405.13,1405.38,1403.35,1404.91,2622,3683674.02
2019-07-17 04:00:00,1404.92,1406.77,1404.88,1405.93,5034,7077451.62
2019-07-17 05:00:00,1405.92,1406.84,1404.56,1404.96,2970,4172731.2
2019-07-17 06:00:00,1404.97,1405.3,1404.25,1404.74,1918,2694291.32
2019-07-17 07:00:00,1404.75,1405.41,1404.66,1405.05,999,1403644.95
2019-07-17 08:00:00,1405.06,1405.24,1403.82,1404.17,2783,3907805.11
2019-07-17 09:00:00,1404.18,1405.9,1403.51,1405.36,4859,6828644.239999999
2019-07-17 10:00:00,1405.35,1406.27,1403.41,1403.98,2837,3983091.26
2019-07-17 11:00:00,1403.99,1404.1,1401.33,1402.66,3754,5265585.640000001
2019-07-17 12:00:00,1402.65,1402.74,1400.05,1401.2,3681,5157817.2
2019-07-17 13:00:00,1401.2,1403.78,1400.83,1403.51,3221,4520705.71
2019-07-17 14:00:00,1403.52,1404.78,1401.92,1404.6,3544,4977902.399999999
2019-07-17 15:00:00,1404.58,1408.28,1404.01,1406.0,6825,9595950.0
2019-07-17 16:00:00,1405.99,1412.43,1405.65,1411.7,9840,13891128.0
2019-07-17 17:00:00,1411.73,1419.1,1409.77,1418.12,11021,15629100.52
2019-07-17 18:00:00,1418.14,1424.03,1417.95,1423.59,12137,17278111.83
2019-07-17 19:00:00,1423.58,1424.29,1420.75,1422.15,6916,9835589.4
2019-07-17 20:00:00,1422.15,1423.88,1421.02,1423.87,6083,8661401.209999999
2019-07-17 21:00:00,1423.88,1425.47,1421.62,1422.16,6391,9089024.56
2019-07-17 22:00:00,1422.18,1426.3,1422.16,1426.3,6224,8877291.2
2019-07-17 23:00:00,1426.31,1426.7,1425.2,1426.12,3378,4817433.359999999
2019-07-18 00:00:00,1426.36,1426.5,1426.2,1426.5,5,7132.5
2019-07-18 01:00:00,1425.88,1429.56,1425.73,1426.4,4980,7103472.0
2019-07-18 02:00:00,1426.45,1426.8,1424.09,1424.59,3164,4507402.76
2019-07-18 03:00:00,1424.61,1428.04,1423.95,1427.7,4664,6658792.8
2019-07-18 04:00:00,1427.71,1428.15,1422.48,1423.01,10833,15415467.33
2019-07-18 05:00:00,1423.02,1423.78,1421.56,1422.84,5051,7186764.84
2019-07-18 06:00:00,1422.74,1423.05,1421.69,1422.64,3045,4331938.800000001
2019-07-18 07:00:00,1422.62,1423.34,1422.28,1423.05,1817,2585681.85
2019-07-18 08:00:00,1422.97,1423.0,1418.87,1422.5,5693,8098292.5
2019-07-18 09:00:00,1422.46,1423.83,1419.05,1419.93,6228,8843324.040000001
2019-07-18 10:00:00,1419.71,1422.09,1419.62,1420.04,3994,5671639.76
2019-07-18 11:00:00,1420.03,1422.1,1419.59,1421.8,3428,4873930.399999999
2019-07-18 12:00:00,1421.8,1422.34,1420.72,1421.3,2669,3793449.7
2019-07-18 13:00:00,1421.23,1421.52,1417.91,1418.97,3919,5560943.43
2019-07-18 14:00:00,1418.94,1423.12,1417.82,1421.41,5458,7758055.78
2019-07-18 15:00:00,1421.4,1421.93,1414.53,1417.43,10302,14602363.86
2019-07-18 16:00:00,1417.34,1419.63,1416.11,1418.13,10800,15315804.000000002
2019-07-18 17:00:00,1418.13,1423.76,1417.88,1422.22,10355,14727088.1
2019-07-18 18:00:00,1422.22,1428.77,1421.51,1428.62,11052,15789108.239999998
2019-07-18 19:00:00,1428.64,1429.36,1425.68,1426.25,9122,13010252.5
2019-07-18 20:00:00,1426.25,1430.14,1425.62,1429.67,7139,10206414.13
2019-07-18 21:00:00,1429.72,1437.65,1429.65,1437.65,9835,14139287.75
2019-07-18 22:00:00,1437.62,1448.0,1437.05,1445.82,10036,14510249.52
2019-07-18 23:00:00,1445.76,1446.65,1444.51,1446.01,4416,6385580.16
2019-07-19 00:00:00,1446.38,1446.76,1446.37,1446.76,7,10127.32
2019-07-19 01:00:00,1446.66,1452.92,1438.6,1442.04,10389,14981353.56
2019-07-19 02:00:00,1442.13,1446.47,1442.13,1442.84,5782,8342500.88
2019-07-19 03:00:00,1442.85,1443.92,1440.98,1441.52,5499,7926918.479999999
2019-07-19 04:00:00,1441.5,1444.47,1439.41,1443.51,8762,12648034.62
2019-07-19 05:00:00,1443.5,1445.21,1442.66,1443.27,4714,6803574.78
2019-07-19 06:00:00,1443.26,1443.74,1441.99,1442.97,2940,4242331.8
2019-07-19 07:00:00,1442.95,1443.1,1441.68,1442.05,1651,2380824.55
2019-07-19 08:00:00,1442.03,1443.75,1439.62,1441.11,4516,6508052.76
2019-07-19 09:00:00,1441.03,1442.2,1436.46,1438.78,8189,11782169.42
2019-07-19 10:00:00,1438.76,1439.95,1437.91,1439.37,4615,6642692.55
2019-07-19 11:00:00,1439.35,1440.49,1438.8,1439.6,3179,4576488.399999999
2019-07-19 12:00:00,1439.52,1440.65,1436.31,1439.62,4782,6884262.84
2019-07-19 13:00:00,1439.72,1440.77,1437.39,1438.24,3954,5686800.96
2019-07-19 14:00:00,1438.19,1438.73,1435.03,1437.46,5362,7707660.52
2019-07-19 15:00:00,1437.41,1438.66,1434.08,1434.88,8002,11481909.760000002
2019-07-19 16:00:00,1434.87,1441.75,1433.64,1440.93,12798,18441022.14
2019-07-19 17:00:00,1440.71,1441.73,1426.18,1427.86,16081,22961416.66
2019-07-19 18:00:00,1427.89,1430.91,1423.09,1423.9,14196,20213684.4
2019-07-19 19:00:00,1423.86,1428.17,1423.36,1425.95,10458,14912585.1
2019-07-19 20:00:00,1425.92,1426.52,1423.82,1425.4,8612,12275544.8
2019-07-19 21:00:00,1425.42,1428.98,1420.13,1423.07,10046,14296161.22
2019-07-19 22:00:00,1423.14,1426.29,1422.94,1425.44,5480,7811411.2
2019-07-19 23:00:00,1425.45,1426.2,1424.29,1424.99,2975,4239345.25
2019-07-22 00:00:00,1426.31,1426.34,1426.31,1426.32,4,5705.28
2019-07-22 01:00:00,1426.84,1427.47,1423.82,1424.69,3623,5161651.87
2019-07-22 02:00:00,1424.67,1426.18,1423.56,1425.0,3031,4319175.0
2019-07-22 03:00:00,1425.0,1426.8,1424.18,1424.52,3854,5490100.08
2019-07-22 04:00:00,1424.51,1426.3,1422.15,1425.98,6127,8736979.46
2019-07-22 05:00:00,1425.99,1428.73,1425.66,1427.65,5695,8130466.750000001
2019-07-22 06:00:00,1427.69,1428.14,1426.22,1426.93,3139,4479133.2700000005
2019-07-22 07:00:00,1426.94,1427.59,1426.7,1427.48,1290,1841449.2
2019-07-22 08:00:00,1427.49,1429.97,1426.93,1428.02,3665,5233693.3
2019-07-22 09:00:00,1428.0,1428.09,1424.12,1426.53,5953,8492133.09
2019-07-22 10:00:00,1426.52,1428.28,1425.65,1427.63,3812,5442125.5600000005
2019-07-22 11:00:00,1427.62,1428.0,1425.55,1425.64,2697,3844951.08
2019-07-22 12:00:00,1425.63,1426.52,1424.49,1424.86,3552,5061102.72
2019-07-22 13:00:00,1424.85,1427.5,1424.53,1426.74,4416,6300483.84
2019-07-22 14:00:00,1426.73,1426.99,1424.94,1425.2,3938,5612437.600000001
2019-07-22 15:00:00,1425.21,1427.84,1424.76,1426.34,8359,11922776.06
2019-07-22 16:00:00,1426.32,1429.0,1424.73,1428.49,11026,15750530.74
2019-07-22 17:00:00,1428.47,1428.71,1424.24,1427.09,9654,13777126.86
2019-07-22 18:00:00,1427.1,1427.75,1425.79,1426.48,5730,8173730.4
2019-07-22 19:00:00,1426.47,1426.71,1425.13,1425.76,4949,7056086.24
2019-07-22 20:00:00,1425.64,1428.77,1425.34,1428.21,5584,7975124.640000001
2019-07-22 21:00:00,1428.22,1428.42,1427.08,1428.11,3871,5528213.81
2019-07-22 22:00:00,1428.1,1428.23,1423.7,1425.12,5098,7265261.76
2019-07-22 23:00:00,1425.11,1425.35,1424.1,1424.74,2323,3309671.02
2019-07-23 00:00:00,1424.81,1425.32,1424.12,1425.22,11,15677.42
2019-07-23 01:00:00,1425.19,1425.19,1423.88,1424.23,2263,3223032.49
2019-07-23 02:00:00,1424.21,1424.31,1423.41,1423.63,1744,2482810.72
2019-07-23 03:00:00,1423.62,1424.3,1420.28,1420.76,5182,7362378.32
2019-07-23 04:00:00,1421.01,1421.41,1415.84,1419.06,11074,15714670.44
2019-07-23 05:00:00,1419.02,1419.83,1417.76,1418.12,4132,5859671.84
2019-07-23 06:00:00,1418.12,1418.61,1417.24,1417.69,2547,3610856.43
2019-07-23 07:00:00,1417.65,1418.05,1416.1,1416.63,3090,4377386.7
2019-07-23 08:00:00,1416.7,1416.98,1414.12,1415.68,4457,6309685.760000001
2019-07-23 09:00:00,1415.61,1418.24,1415.55,1417.75,6510,9229552.5
2019-07-23 10:00:00,1417.77,1420.09,1416.77,1419.85,3636,5162574.6
2019-07-23 11:00:00,1419.86,1419.88,1416.98,1417.77,2865,4061911.05
2019-07-23 12:00:00,1417.76,1418.79,1417.29,1418.28,2650,3758442.0
2019-07-23 13:00:00,1418.27,1419.96,1418.08,1419.26,2404,3411901.04
2019-07-23 14:00:00,1419.3,1424.87,1418.94,1422.37,6197,8814426.889999999
2019-07-23 15:00:00,1422.35,1427.0,1422.35,1426.52,9296,13260929.92
2019-07-23 16:00:00,1426.51,1426.92,1422.68,1425.84,11000,15684240.0
2019-07-23 17:00:00,1425.85,1430.13,1423.18,1424.02,10113,14401114.26
2019-07-23 18:00:00,1423.99,1425.45,1419.8,1422.79,9451,13446788.29
2019-07-23 19:00:00,1422.79,1423.4,1417.72,1419.4,8345,11844893.0
2019-07-23 20:00:00,1419.4,1422.66,1418.96,1419.06,7978,11321260.68
2019-07-23 21:00:00,1418.94,1420.02,1417.85,1418.94,5407,7672208.58
2019-07-23 22:00:00,1418.95,1419.18,1416.05,1417.18,4473,6339046.140000001
2019-07-23 23:00:00,1417.18,1417.98,1416.02,1417.29,2952,4183840.08
2019-07-24 00:00:00,1417.76,1417.76,1417.76,1417.76,1,1417.76
2019-07-24 01:00:00,1417.18,1418.17,1416.24,1416.84,2839,4022408.76
2019-07-24 02:00:00,1416.81,1417.43,1416.38,1417.01,1976,2800011.76
2019-07-24 03:00:00,1417.01,1419.45,1416.48,1419.11,3797,5388360.67
2019-07-24 04:00:00,1419.11,1420.77,1418.97,1419.82,4485,6367892.699999999
2019-07-24 05:00:00,1419.81,1422.34,1419.36,1421.65,2698,3835611.7
2019-07-24 06:00:00,1421.75,1421.92,1420.22,1420.54,1807,2566915.78
2019-07-24 07:00:00,1420.56,1420.96,1419.83,1420.01,1561,2216635.61
2019-07-24 08:00:00,1419.97,1420.76,1418.25,1420.68,3067,4357225.5600000005
2019-07-24 09:00:00,1420.67,1422.66,1419.68,1421.7,4804,6829846.8
2019-07-24 10:00:00,1421.68,1424.52,1420.67,1423.59,4887,6957084.329999999
2019-07-24 11:00:00,1423.59,1425.9,1423.06,1425.15,2910,4147186.500000001
2019-07-24 12:00:00,1425.12,1426.71,1424.62,1426.42,3431,4894047.0200000005
2019-07-24 13:00:00,1426.42,1426.66,1424.96,1426.3,3282,4681116.6
2019-07-24 14:00:00,1426.29,1427.64,1425.07,1425.88,3648,5201610.24
2019-07-24 15:00:00,1425.85,1428.48,1424.67,1424.85,6035,8598969.75
2019-07-24 16:00:00,1424.78,1429.24,1424.33,1427.11,9160,13072327.6
2019-07-24 17:00:00,1427.08,1429.38,1422.36,1423.72,10040,14294148.8
2019-07-24 18:00:00,1423.72,1424.69,1421.38,1422.25,6698,9526230.5
2019-07-24 19:00:00,1422.25,1423.11,1420.91,1422.38,4189,5958349.82
2019-07-24 20:00:00,1422.39,1424.43,1420.44,1423.08,6216,8845865.28
2019-07-24 21:00:00,1423.09,1423.77,1421.33,1423.17,3789,5392391.13
2019-07-24 22:00:00,1423.18,1424.39,1423.0,1424.39,3201,4559472.390000001
2019-07-24 23:00:00,1424.4,1425.75,1424.31,1425.07,2440,3477170.8
2019-07-25 01:00:00,1425.38,1426.57,1424.98,1426.04,1820,2595392.8
2019-07-25 02:00:00,1426.07,1426.1,1424.5,1425.24,1775,2529801.0
2019-07-25 03:00:00,1425.23,1425.71,1422.41,1423.71,3284,4675463.64
2019-07-25 04:00:00,1423.73,1424.17,1421.71,1423.45,4470,6362821.5
2019-07-25 05:00:00,1423.44,1423.83,1422.44,1422.64,1803,2565019.9200000004
2019-07-25 06:00:00,1422.65,1422.9,1421.65,1422.21,2261,3215616.81
2019-07-25 07:00:00,1422.22,1422.61,1421.92,1422.21,888,1262922.48
2019-07-25 08:00:00,1422.2,1423.49,1421.69,1423.12,2319,3300215.28
2019-07-25 09:00:00,1423.1,1425.18,1422.39,1425.13,3527,5026433.510000001
2019-07-25 10:00:00,1425.12,1426.21,1424.03,1425.53,3022,4307951.66
2019-07-25 11:00:00,1425.55,1427.05,1425.0,1426.72,2764,3943454.08
2019-07-25 12:00:00,1426.78,1427.66,1425.82,1426.14,3782,5393661.48
2019-07-25 13:00:00,1426.15,1427.51,1425.86,1426.25,2341,3338851.25
2019-07-25 14:00:00,1426.25,1433.69,1426.05,1431.41,4142,5928900.220000001
2019-07-25 15:00:00,1431.44,1433.42,1423.77,1424.46,9451,13462571.46
2019-07-25 16:00:00,1424.49,1426.08,1415.2,1416.76,10067,14262522.92
2019-07-25 17:00:00,1416.77,1422.52,1415.72,1418.01,11295,16016422.95
2019-07-25 18:00:00,1417.96,1419.9,1417.37,1417.97,9746,13819535.62
2019-07-25 19:00:00,1417.97,1418.63,1411.95,1412.08,9029,12749670.319999998
2019-07-25 20:00:00,1412.09,1416.02,1411.0,1415.73,10082,14273389.86
2019-07-25 21:00:00,1415.74,1417.55,1414.25,1414.26,6605,9341187.3
2019-07-25 22:00:00,1414.26,1415.2,1413.46,1414.03,4798,6784515.94
2019-07-25 23:00:00,1414.08,1414.76,1413.86,1414.1,1623,2295084.3
2019-07-26 01:00:00,1414.77,1416.37,1414.67,1415.91,2084,2950756.44
2019-07-26 02:00:00,1415.83,1415.85,1414.74,1415.0,1611,2279565.0
2019-07-26 03:00:00,1415.01,1417.06,1413.73,1416.36,3562,5045074.319999999
2019-07-26 04:00:00,1416.36,1417.78,1415.22,1416.9,3766,5336045.4
2019-07-26 05:00:00,1416.89,1417.7,1416.19,1417.14,2951,4181980.14
2019-07-26 06:00:00,1417.13,1417.45,1415.82,1416.33,2212,3132921.96
2019-07-26 07:00:00,1416.33,1416.83,1415.46,1415.72,1679,2376993.88
2019-07-26 08:00:00,1415.77,1416.02,1413.94,1414.67,3398,4807048.66
2019-07-26 09:00:00,1414.65,1418.59,1413.86,1418.52,5681,8058612.12
2019-07-26 10:00:00,1418.51,1419.81,1417.49,1419.36,4047,5744149.92
2019-07-26 11:00:00,1419.37,1419.42,1417.28,1417.68,3079,4365036.72
2019-07-26 12:00:00,1417.66,1418.85,1417.43,1418.59,2225,3156362.75
2019-07-26 13:00:00,1418.6,1419.07,1417.94,1418.82,2026,2874529.32
2019-07-26 14:00:00,1418.81,1420.77,1418.39,1420.21,2929,4159795.09
2019-07-26 15:00:00,1420.19,1421.2,1413.48,1419.77,8105,11507235.85
2019-07-26 16:00:00,1419.86,1424.75,1419.1,1421.11,11901,16912630.11
2019-07-26 17:00:00,1421.1,1422.93,1417.01,1420.31,10259,14570960.29
2019-07-26 18:00:00,1420.22,1421.3,1417.35,1418.68,8417,11941029.56
2019-07-26 19:00:00,1418.67,1419.66,1417.69,1418.53,6208,8806234.24
2019-07-26 20:00:00,1418.52,1419.67,1417.85,1419.04,6311,8955561.44
2019-07-26 21:00:00,1419.03,1420.0,1418.68,1418.75,3509,4978393.75
2019-07-26 22:00:00,1418.76,1419.02,1416.39,1416.61,4093,5798184.73
2019-07-26 23:00:00,1416.62,1418.81,1416.24,1418.53,1826,2590235.78
2019-07-29 00:00:00,1418.65,1419.07,1418.65,1419.06,5,7095.299999999999
2019-07-29 01:00:00,1419.4,1420.83,1418.13,1419.52,1830,2597721.6
2019-07-29 02:00:00,1419.51,1420.54,1419.24,1420.08,1204,1709776.3199999998
2019-07-29 03:00:00,1420.09,1421.47,1418.81,1421.24,2381,3383972.44
2019-07-29 04:00:00,1421.23,1424.16,1421.05,1422.81,6613,9409042.53
2019-07-29 05:00:00,1422.8,1422.88,1421.7,1421.76,2894,4114573.44
2019-07-29 06:00:00,1421.77,1422.05,1420.33,1420.53,2620,3721788.6
2019-07-29 07:00:00,1420.52,1420.74,1419.66,1419.95,1632,2317358.4
2019-07-29 08:00:00,1419.95,1420.52,1418.59,1419.99,3283,4661827.17
2019-07-29 09:00:00,1419.99,1419.99,1417.42,1418.62,5931,8413835.219999999
2019-07-29 10:00:00,1418.63,1419.5,1417.65,1418.32,3111,4412393.52
2019-07-29 11:00:00,1418.28,1419.18,1417.67,1418.61,2754,3906851.94
2019-07-29 12:00:00,1418.63,1419.39,1418.25,1418.67,2375,3369341.25
2019-07-29 13:00:00,1418.67,1420.07,1418.36,1419.44,2877,4083728.88
2019-07-29 14:00:00,1419.45,1420.77,1419.12,1420.45,3750,5326687.5
2019-07-29 15:00:00,1420.46,1421.23,1419.58,1419.69,4888,6939444.720000001
2019-07-29 16:00:00,1419.67,1422.13,1414.79,1419.44,7882,11188026.08
2019-07-29 17:00:00,1419.41,1422.15,1418.93,1420.44,6182,8781160.08
2019-07-29 18:00:00,1420.43,1421.28,1418.57,1420.75,5736,8149422.0
2019-07-29 19:00:00,1420.66,1421.44,1419.91,1420.52,4033,5728957.16
2019-07-29 20:00:00,1420.53,1421.87,1419.73,1421.2,4152,5900822.4
2019-07-29 21:00:00,1421.2,1425.24,1421.11,1424.46,4639,6608069.94
2019-07-29 22:00:00,1424.44,1428.03,1424.33,1425.79,6803,9699649.37
2019-07-29 23:00:00,1425.81,1427.41,1425.52,1426.84,2606,3718345.04
2019-07-30 00:00:00,1427.42,1427.42,1426.86,1426.86,5,7134.299999999999
2019-07-30 01:00:00,1426.6,1426.9,1424.45,1424.56,2552,3635477.12
2019-07-30 02:00:00,1424.55,1425.17,1424.08,1424.42,2244,3196398.48
2019-07-30 03:00:00,1424.42,1425.87,1423.74,1425.09,3251,4632967.59
2019-07-30 04:00:00,1425.01,1425.01,1422.23,1423.4,5850,8326890.000000001
2019-07-30 05:00:00,1423.4,1424.0,1423.12,1423.49,3452,4913887.48
2019-07-30 06:00:00,1423.49,1425.16,1423.04,1424.89,2440,3476731.6
2019-07-30 07:00:00,1424.9,1425.35,1424.26,1425.05,2085,2971229.25
2019-07-30 08:00:00,1425.05,1425.24,1422.67,1422.93,2637,3752266.41
2019-07-30 09:00:00,1423.03,1425.98,1422.82,1425.36,4386,6251628.96
2019-07-30 10:00:00,1425.36,1426.09,1424.62,1425.65,2892,4122979.8
2019-07-30 11:00:00,1425.65,1426.87,1424.91,1426.7,3103,4427050.100000001
2019-07-30 12:00:00,1426.69,1429.1,1426.13,1428.26,4515,6448593.9
2019-07-30 13:00:00,1428.25,1429.06,1426.53,1426.58,2808,4005836.64
2019-07-30 14:00:00,1426.57,1429.72,1426.5,1429.07,4800,6859536.0
2019-07-30 15:00:00,1429.06,1430.93,1425.52,1427.26,9134,13036592.84
2019-07-30 16:00:00,1427.27,1429.97,1426.57,1427.81,9088,12975937.28
2019-07-30 17:00:00,1427.82,1428.72,1424.82,1428.4,9246,13206986.4
2019-07-30 18:00:00,1428.41,1429.39,1427.4,1427.77,6578,9391871.06
2019-07-30 19:00:00,1427.76,1429.09,1427.49,1428.92,4872,6961698.24
2019-07-30 20:00:00,1428.91,1430.62,1428.53,1430.48,5864,8388334.72
2019-07-30 21:00:00,1430.49,1433.23,1430.21,1431.6,6426,9199461.6
2019-07-30 22:00:00,1431.56,1431.75,1430.77,1430.99,3256,4659303.44
2019-07-30 23:00:00,1430.98,1430.98,1430.41,1430.55,1293,1849701.15
2019-07-31 00:00:00,1431.19,1431.19,1430.93,1430.93,5,7154.650000000001
2019-07-31 01:00:00,1430.89,1431.73,1430.53,1430.68,1489,2130282.52
2019-07-31 02:00:00,1430.66,1431.17,1430.55,1430.71,1275,1824155.25
2019-07-31 03:00:00,1430.7,1431.9,1430.56,1430.61,2685,3841187.85
2019-07-31 04:00:00,1430.58,1430.89,1427.87,1427.91,5113,7300903.83
2019-07-31 05:00:00,1427.92,1428.6,1427.6,1428.28,2860,4084880.8
2019-07-31 06:00:00,1428.27,1428.92,1427.74,1428.11,2240,3198966.4
2019-07-31 07:00:00,1428.11,1429.15,1427.75,1428.96,1801,2573556.96
2019-07-31 08:00:00,1428.95,1431.26,1428.78,1430.58,3922,5610734.76
2019-07-31 09:00:00,1430.58,1432.79,1430.5,1431.87,5865,8397917.549999999
2019-07-31 10:00:00,1431.81,1432.3,1429.75,1430.45,4212,6025055.4
2019-07-31 11:00:00,1430.45,1430.88,1429.93,1430.48,2884,4125504.32
2019-07-31 12:00:00,1430.47,1431.46,1430.05,1430.88,2758,3946367.040000001
2019-07-31 13:00:00,1430.88,1431.66,1430.79,1431.28,1958,2802446.24
2019-07-31 14:00:00,1431.27,1432.03,1430.59,1430.95,2673,3824929.35
2019-07-31 15:00:00,1430.89,1432.08,1428.99,1431.99,9560,13689824.4
2019-07-31 16:00:00,1431.98,1434.1,1427.85,1428.16,8188,11693774.08
2019-07-31 17:00:00,1428.17,1429.34,1426.6,1427.6,7235,10328686.0
2019-07-31 18:00:00,1427.58,1428.6,1427.28,1427.97,4686,6691467.42
2019-07-31 19:00:00,1427.98,1428.14,1422.06,1424.53,9709,13830761.77
2019-07-31 20:00:00,1424.53,1428.48,1423.7,1428.01,9495,13558954.95
2019-07-31 21:00:00,1427.98,1430.86,1410.57,1417.99,10693,15162567.07
2019-07-31 22:00:00,1417.91,1422.35,1411.87,1412.37,9597,13554514.89
2019-07-31 23:00:00,1412.35,1414.52,1411.48,1411.48,3897,5500537.5600000005
2019-08-01 01:00:00,1412.21,1416.57,1408.63,1414.83,4284,6061131.72
2019-08-01 02:00:00,1414.77,1414.81,1410.51,1412.19,4171,5890244.49
2019-08-01 03:00:00,1412.18,1412.2,1405.71,1407.27,8287,11662046.49
2019-08-01 04:00:00,1407.3,1410.77,1404.26,1409.44,7755,10930207.2
2019-08-01 05:00:00,1409.44,1410.52,1408.81,1410.26,3846,5423859.96
2019-08-01 06:00:00,1410.26,1410.81,1409.7,1410.08,3055,4307794.399999999
2019-08-01 07:00:00,1410.09,1410.59,1408.66,1409.55,2990,4214554.5
2019-08-01 08:00:00,1409.57,1409.7,1407.41,1407.54,3466,4878533.64
2019-08-01 09:00:00,1407.49,1407.71,1405.5,1405.98,7180,10094936.4
2019-08-01 10:00:00,1405.97,1408.04,1404.19,1404.42,5914,8305739.880000001
2019-08-01 11:00:00,1404.44,1405.91,1402.77,1404.84,6738,9465811.92
2019-08-01 12:00:00,1404.81,1407.95,1404.74,1407.39,4216,5933556.24
2019-08-01 13:00:00,1407.35,1408.19,1406.45,1407.2,3643,5126429.600000001
2019-08-01 14:00:00,1407.13,1407.19,1403.56,1403.71,4799,6736404.29
2019-08-01 15:00:00,1403.72,1407.71,1401.52,1406.18,8881,12488284.58
2019-08-01 16:00:00,1406.19,1406.59,1400.45,1404.97,10876,15280453.72
2019-08-01 17:00:00,1404.95,1414.57,1404.95,1413.76,11050,15622048.0
2019-08-01 18:00:00,1413.77,1417.71,1413.38,1415.12,8880,12566265.6
2019-08-01 19:00:00,1415.16,1420.04,1413.88,1418.89,6735,9556224.15
2019-08-01 20:00:00,1418.9,1439.4,1417.0,1438.36,8324,11972908.64
2019-08-01 21:00:00,1438.37,1440.85,1434.92,1439.17,9291,13371328.47
2019-08-01 22:00:00,1439.14,1445.9,1438.07,1445.83,7809,11290486.47
2019-08-01 23:00:00,1445.69,1445.69,1441.26,1444.46,5167,7463524.82
2019-08-02 00:00:00,1445.16,1445.17,1444.96,1445.04,9,13005.36
2019-08-02 01:00:00,1444.65,1448.79,1437.18,1438.25,8151,11723175.75
2019-08-02 02:00:00,1438.33,1441.45,1435.46,1438.09,7138,10265086.42
2019-08-02 03:00:00,1438.09,1442.21,1437.53,1441.77,9168,13218147.36
2019-08-02 04:00:00,1441.79,1441.79,1431.14,1432.42,13180,18879295.6
2019-08-02 05:00:00,1432.34,1433.41,1430.8,1432.35,6321,9053884.35
2019-08-02 06:00:00,1432.36,1432.58,1430.23,1430.93,4183,5985580.19
2019-08-02 07:00:00,1430.91,1432.95,1430.91,1432.26,3428,4909787.28
2019-08-02 08:00:00,1432.19,1434.47,1431.78,1433.53,4597,6589937.41
2019-08-02 09:00:00,1433.46,1435.49,1431.49,1433.38,6566,9411573.08
2019-08-02 10:00:00,1433.58,1440.07,1433.4,1439.09,6898,9926842.82
2019-08-02 11:00:00,1439.08,1439.29,1434.96,1436.43,6045,8683219.35
2019-08-02 12:00:00,1436.48,1438.46,1435.5,1436.85,6181,8881169.85
2019-08-02 13:00:00,1436.86,1437.97,1435.6,1436.65,5198,7467706.7
2019-08-02 14:00:00,1436.64,1438.26,1435.69,1437.94,4326,6220528.44
2019-08-02 15:00:00,1437.92,1441.72,1432.69,1434.17,8476,12156024.92
2019-08-02 16:00:00,1434.24,1441.47,1430.98,1440.56,9154,13186886.24
2019-08-02 17:00:00,1440.58,1447.65,1438.1,1446.69,10009,14479920.21
2019-08-02 18:00:00,1446.63,1446.7,1441.82,1446.57,7660,11080726.2
2019-08-02 19:00:00,1446.53,1447.85,1444.77,1446.87,6664,9641941.68
2019-08-02 20:00:00,1446.88,1447.87,1442.52,1442.89,6540,9436500.6
2019-08-02 21:00:00,1442.87,1443.84,1440.94,1442.42,5626,8115054.920000001
2019-08-02 22:00:00,1442.39,1443.19,1439.81,1441.0,3745,5396545.0
2019-08-02 23:00:00,1440.9,1441.56,1439.36,1440.51,1655,2384044.05
2019-08-05 00:00:00,1440.21,1440.29,1438.96,1438.96,5,7194.8
2019-08-05 01:00:00,1438.78,1442.45,1436.55,1437.85,3168,4555108.8
2019-08-05 02:00:00,1437.83,1440.15,1437.83,1439.58,2810,4045219.8
2019-08-05 03:00:00,1439.57,1444.37,1438.68,1443.29,5192,7493561.68
2019-08-05 04:00:00,1443.28,1451.75,1439.28,1449.05,9622,13942759.1
2019-08-05 05:00:00,1449.02,1452.68,1445.66,1450.99,11005,15968144.95
2019-08-05 06:00:00,1450.98,1456.03,1450.68,1452.16,9733,14133873.28
2019-08-05 07:00:00,1452.18,1454.31,1451.09,1453.01,4131,6002384.31
2019-08-05 08:00:00,1453.07,1453.91,1450.8,1452.74,5422,7876756.28
2019-08-05 09:00:00,1452.77,1459.69,1452.39,1458.38,8701,12689364.38
2019-08-05 10:00:00,1458.37,1458.56,1455.77,1456.33,5269,7673402.77
2019-08-05 11:00:00,1456.3,1458.73,1455.4,1457.21,5273,7683868.33
2019-08-05 12:00:00,1457.2,1458.91,1455.85,1456.7,5629,8199764.3
2019-08-05 13:00:00,1456.71,1461.82,1456.32,1458.29,5532,8067260.28
2019-08-05 14:00:00,1458.37,1461.16,1457.64,1459.82,5606,8183750.92
2019-08-05 15:00:00,1459.84,1463.51,1458.86,1462.56,8852,12946581.12
2019-08-05 16:00:00,1462.58,1465.94,1461.25,1464.44,9963,14590215.72
2019-08-05 17:00:00,1464.5,1469.59,1464.06,1466.12,8791,12888660.92
2019-08-05 18:00:00,1466.16,1466.54,1452.89,1463.5,9905,14495967.5
